row,col,geo,clim,pH,EMF,EMF.plant,EMF.soil,plant.repl,plant.rich,plant.sor,bac.repl,bac.rich,bac.sor,bac.BC,fun.repl,fun.rich,fun.sor,fun.BC
Site48,Site28,934.0158179,3.101696269,1.329147012,3.192982853,1.778065828,2.652097549,0.740740741,0.111111111,0.851851852,0.7281198,0.025402108,0.753521908,0.777636364,0.499253509,0.037921768,0.537175276,0.702422764
Site49,Site28,999.69141,1.764446524,0.03394678,4.811173979,3.340234216,3.462691213,0.642857143,0.142857143,0.785714286,0.721729958,0.024894515,0.746624473,0.758727273,0.477771191,0.03023118,0.508002371,0.65599187
Site50,Site28,1025.322419,2.127195631,1.543272857,6.055166796,3.505784242,4.937055983,0.869565217,0.043478261,0.913043478,0.787436904,0.036904094,0.824340998,0.850181818,0.441355066,0.11089805,0.552253116,0.750325203
Site51,Site28,1023.548544,1.787141122,1.668614815,2.098767515,1.646699581,1.301232327,0.571428571,0.142857143,0.714285714,0.722360855,0.00292937,0.725290225,0.727636364,0.398713826,0.117684887,0.516398714,0.773227642
Site52,Site28,1075.650288,1.573482971,1.412708317,2.78921373,1.841848548,2.094589974,0.72,0.04,0.76,0.661704731,0.057504078,0.719208809,0.719,0.400257815,0.120206252,0.520464067,0.746308943
Site53,Site28,1090.937946,1.481921036,0.067893561,3.660227178,2.098077504,2.999222196,0.615384615,0.076923077,0.692307692,0.694939031,0.002481925,0.697420956,0.676363636,0.500606428,0.053972104,0.554578532,0.632528455
Site54,Site28,935.6290618,1.50963065,1.3892067,3.878570661,2.853460104,2.626989875,0.692307692,0.076923077,0.769230769,0.699158562,0.010162824,0.709321386,0.681818182,0.467695128,0.061860394,0.529555522,0.707650407
Site55,Site28,1073.128837,1.524810108,1.911464858,2.021989888,0.891431686,1.814880894,0.64,0.04,0.68,0.690620817,0.048285803,0.73890662,0.725909091,0.476453444,0.06642123,0.542874674,0.671081301
Site56,Site28,1123.721659,1.075559238,3.527853857,3.910550415,3.550170077,1.639724664,0.740740741,0.111111111,0.851851852,0.77100271,0.043812105,0.814814815,0.848454545,0.515759312,0.004011461,0.519770774,0.701455285
Site57,Site28,1160.016741,0.525711179,0.872171124,5.025981991,4.133714626,2.858828145,0.818181818,0.090909091,0.909090909,0.728151986,0.064363846,0.792515832,0.816363636,0.485835694,0.01529745,0.501133144,0.67402439
Site58,Site28,1218.230758,0.985580777,0.639766244,5.210639246,4.627628429,2.394956466,0.916666667,0,0.916666667,0.78517865,0.01940891,0.804587561,0.834909091,0.513013302,0.005205321,0.518218623,0.696536585
Site59,Site28,153.1635878,1.591464432,0.258517788,2.628487649,2.425786418,1.012179616,0.444444444,0.333333333,0.777777778,0.669355718,0.007740107,0.677095825,0.682909091,0.435451608,0.069703031,0.505154639,0.693617886
Site60,Site28,97.34191616,0.987683269,1.676448687,4.711428387,3.463133392,3.194411456,0.551724138,0.172413793,0.724137931,0.73888706,0.014597739,0.753484799,0.758545455,0.48552403,0.006369427,0.491893457,0.655268293
Site30,Site29,116.0376104,1.189304676,0.313354895,2.009315636,1.415559076,1.426023081,0.2,0.133333333,0.333333333,0.653365155,0.004677804,0.658042959,0.595727273,0.245663517,0.07798618,0.323649697,0.448902439
Site31,Site29,178.2758505,1.986427984,0.342079093,2.796082529,1.881384295,2.068446431,0.24,0.36,0.6,0.656719291,0.013092029,0.669811321,0.623,0.277316833,0.080579384,0.357896217,0.545463415
Site32,Site29,222.2616057,2.45234655,0.143620993,3.081423589,1.294179944,2.796474496,0.363636364,0.545454545,0.909090909,0.719700699,0.036132716,0.755833415,0.767090909,0.346349745,0.009106344,0.355456089,0.648560976
Site33,Site29,224.32166,1.926309047,0.470032342,2.355338576,1.186174859,2.034848646,0.307692308,0.307692308,0.615384615,0.623539982,0.050613956,0.674153938,0.642636364,0.459320948,0.047085202,0.50640615,0.673341463
Site34,Site29,339.8619842,2.367638914,0.642377534,2.452688951,0.695273661,2.352079426,0.285714286,0.619047619,0.904761905,0.579920908,0.342518178,0.922439087,0.948636364,0.427042636,0.11058264,0.537625276,0.796398374
Site35,Site29,446.4978339,2.714157458,0.318577476,2.944810758,1.036941231,2.756204507,0.285714286,0.619047619,0.904761905,0.616394225,0.255697411,0.872091636,0.905818182,0.389766484,0.122596154,0.512362637,0.781747967
Site36,Site29,480.8319871,2.857074987,0.148843575,2.661353985,1.528336453,2.178759445,0.2,0.7,0.9,0.547586033,0.326610362,0.874196395,0.913727273,0.311363636,0.238257576,0.549621212,0.889154472
Site37,Site29,585.9070257,2.725152065,1.216861508,2.691835937,1.139478557,2.438763894,0.5,0.416666667,0.916666667,0.649903702,0.126043227,0.775946929,0.793818182,0.433766661,0.075859799,0.50962646,0.750065041
Site38,Site29,609.0612129,3.180732933,0.159288738,5.68737474,5.58757304,1.060782239,0.413793103,0.172413793,0.586206897,0.718335401,0.004486017,0.722821418,0.706909091,0.471251762,0.024283252,0.495535015,0.691292683
Site39,Site29,650.0653088,2.88190143,0.686769478,3.552356459,2.846427086,2.125344503,0.714285714,0.214285714,0.928571429,0.738604471,0.018484467,0.757088938,0.778,0.508806862,0.001378465,0.510185327,0.677878049
Site40,Site29,708.6711317,2.644940077,0.613653336,2.270345837,1.554568327,1.654626101,0.592592593,0.259259259,0.851851852,0.665934505,0.05071885,0.716653355,0.715363636,0.458299062,0.07550584,0.533804902,0.743780488
Site41,Site29,741.5705337,2.803261669,0.819945308,2.821934277,2.542458865,1.224424755,0.384615385,0.307692308,0.692307692,0.667856393,0.104765904,0.772622297,0.796818182,0.468309859,0.046414853,0.514724712,0.693073171
Site42,Site29,757.6244168,2.468813845,0.746829166,3.844620924,2.908492471,2.514315335,0.705882353,0,0.705882353,0.648040119,0.077064784,0.725104902,0.747545455,0.449491525,0.108135593,0.557627119,0.723170732
Site43,Site29,803.8831557,2.472282779,0.699825932,2.465224425,0.765975179,2.343205815,0.551724138,0.172413793,0.724137931,0.649258998,0.060994052,0.71025305,0.718363636,0.447868852,0.071803279,0.519672131,0.693382114
Site44,Site29,839.2140174,2.236241723,0.514424286,2.227493492,1.546531003,1.603112321,0.5625,0.0625,0.625,0.675220372,0.030754163,0.705974535,0.699272727,0.466931007,0.036954798,0.503885805,0.669073171
Site45,Site29,834.416548,2.717944659,0.172345192,2.600741458,2.354772013,1.10404026,0.333333333,0.416666667,0.75,0.694144052,0.073658437,0.767802489,0.783909091,0.479780893,0.053326889,0.533107782,0.695626016
Site46,Site29,878.949857,2.120966561,0.23240488,2.327684792,2.073001357,1.058669856,0.580645161,0.096774194,0.677419355,0.670824139,0.009690108,0.680514247,0.654090909,0.467995463,0.059471723,0.527467185,0.68599187
Site47,Site29,916.3690561,2.220805887,0.258517788,2.246903406,1.273726819,1.850998354,0.48,0.36,0.84,0.651550115,0.055884419,0.707434534,0.686818182,0.477515367,0.057586542,0.535101909,0.732081301
Site48,Site29,930.9662317,2.714310247,1.049738898,3.284058551,2.940513197,1.462334677,0.6875,0.0625,0.75,0.645675816,0.090005179,0.735680994,0.746454545,0.519796642,0.007240795,0.527037436,0.702626016
Site49,Site29,997.370288,1.375610747,0.313354895,3.987271091,3.034007156,2.587108682,0.666666667,0.03030303,0.696969697,0.649407115,0.039920949,0.689328063,0.664545455,0.500229323,0.000458645,0.500687968,0.66795935
Site50,Site29,1023.508543,1.738478873,1.263864742,5.700806173,3.61137993,4.41102324,0.571428571,0.214285714,0.785714286,0.688435374,0.101412873,0.789848247,0.810909091,0.460750289,0.080482565,0.541232854,0.744154472
Site51,Site29,1022.14018,1.39227456,1.3892067,3.06798369,3.037435898,0.43186466,0.384615385,0.307692308,0.692307692,0.625951101,0.067667647,0.693618748,0.677,0.430068186,0.087310827,0.517379012,0.777674797
Site52,Site29,1073.891386,1.202948349,1.133300203,2.979526668,2.788881784,1.048674191,0.533333333,0.133333333,0.666666667,0.677258806,0.007274119,0.684532925,0.648727273,0.430738456,0.089848308,0.520586764,0.744796748
Site53,Site29,1089.030069,1.123784125,0.211514554,3.63040948,3.012710715,2.025696705,0.64516129,0.096774194,0.741935484,0.617543151,0.062279197,0.679822348,0.649181818,0.522773517,0.023321334,0.546094851,0.674130081
Site54,Site29,934.8378205,1.138072457,1.109798586,3.503424274,3.248211641,1.312670094,0.451612903,0.096774194,0.548387097,0.633438872,0.074864672,0.708303544,0.673818182,0.495268139,0.031230284,0.526498423,0.709886179
Site55,Site29,1072.146853,1.151956599,1.632056744,2.317870703,2.135113099,0.90211787,0.266666667,0.133333333,0.4,0.686564281,0.016516952,0.703081232,0.672909091,0.49017744,0.035804816,0.525982256,0.673723577
Site56,Site29,1123.12702,0.816575127,3.248445743,4.206828675,4.067451852,1.073891488,0.5625,0.0625,0.625,0.674389217,0.108256108,0.782645324,0.801090909,0.488114573,0.034696589,0.522811162,0.703455285
Site57,Site29,1159.210526,0.754241141,0.592763009,4.463761161,4.178856562,1.569178617,0.518518519,0.259259259,0.777777778,0.674745308,0.128579088,0.803324397,0.831181818,0.457901649,0.045965271,0.50386692,0.68301626
Site58,Site29,1217.350402,0.962533508,0.360358129,3.59619796,2.529693398,2.556030336,0.620689655,0.172413793,0.793103448,0.683971982,0.084054388,0.76802637,0.789272727,0.499627366,0.02548815,0.525115516,0.701764228
Site59,Site29,146.3900452,1.560907709,0.537925903,2.87296027,1.45126084,2.479464193,0.260869565,0.47826087,0.739130435,0.6383369,0.072454907,0.710791807,0.704454545,0.473617292,0.039097266,0.512714558,0.719918699
Site60,Site29,83.75576575,0.619114366,1.397040573,4.211704654,2.89165938,3.062149918,0.705882353,0,0.705882353,0.632140293,0.079273921,0.711414214,0.703,0.480226832,0.024324728,0.504551559,0.649414634
Site31,Site30,66.09759475,0.896300057,0.028724199,2.848718181,2.662484961,1.013098765,0.19047619,0.238095238,0.428571429,0.651126801,0.00841474,0.659541542,0.607818182,0.339248434,0.002609603,0.341858038,0.468130081
Site32,Site30,107.1973066,1.582631811,0.169733901,1.613274063,0.749136386,1.428792455,0.444444444,0.444444444,0.888888889,0.696873763,0.03146023,0.728333993,0.734545455,0.290386803,0.087030717,0.37741752,0.64602439
Site33,Site30,108.7109117,0.748153818,0.156677447,1.861178557,1.540102709,1.045021179,0.272727273,0.181818182,0.454545455,0.599919743,0.04594703,0.645866774,0.601636364,0.387818155,0.1246138,0.512431955,0.630073171
Site34,Site30,224.031235,1.401507272,0.32902264,2.016265228,1.629322688,1.187700741,0.352941176,0.529411765,0.882352941,0.559435173,0.338382542,0.897817715,0.927727273,0.361180124,0.186956522,0.548136646,0.768317073
Site35,Site30,330.643695,1.554184268,0.005222582,2.56843874,2.145606204,1.411825618,0.352941176,0.529411765,0.882352941,0.580892943,0.251320211,0.832213154,0.866727273,0.331190215,0.198682766,0.529872981,0.768227642
Site36,Site30,364.8198322,1.684417293,0.16451132,1.388766284,0.771983511,1.154432003,0.25,0.625,0.875,0.524099442,0.322425165,0.846524607,0.889181818,0.254071661,0.310474884,0.564546546,0.881455285
Site37,Site30,475.4681826,1.593374057,0.903506613,1.61753393,1.163848423,1.123331146,0.6,0.3,0.9,0.620200065,0.121437023,0.741637087,0.745,0.360784314,0.152941176,0.51372549,0.700569106
Site38,Site30,499.7346542,2.524892774,0.472643633,5.804279272,5.530363917,1.7620252,0.72,0.04,0.76,0.721518987,0.000191791,0.721710779,0.707818182,0.393886967,0.102076125,0.495963091,0.670195122
Site39,Site30,541.4189618,2.20099666,0.373414583,2.34606085,1.622348058,1.694694159,0.833333333,0.083333333,0.916666667,0.722092571,0.013807857,0.735900428,0.737636364,0.429822084,0.079356114,0.509178198,0.589658537
Site40,Site30,600.2297705,2.039257224,0.300298441,1.33894657,0.777926153,1.089774663,0.695652174,0.130434783,0.826086957,0.653356075,0.046051972,0.699408047,0.681363636,0.364294331,0.152593486,0.516887817,0.682406504
Site41,Site30,633.8584574,2.339244121,0.506590413,1.956807448,1.753390741,0.868744092,0.636363636,0.181818182,0.818181818,0.646829165,0.100137174,0.74696634,0.750909091,0.396118218,0.12395236,0.520070578,0.655813008
Site42,Site30,651.0303635,1.943527039,0.433474271,4.004588351,3.05417206,2.590127582,0.6,0.133333333,0.733333333,0.649043407,0.072413084,0.72145649,0.725727273,0.374089571,0.184565318,0.558654889,0.634634146
Site43,Site30,699.9694813,2.023782942,0.386471037,2.408873501,0.930774877,2.221785245,0.64,0.04,0.68,0.653900709,0.05633232,0.710233029,0.705090909,0.377574027,0.148955358,0.526529385,0.634219512
Site44,Site30,737.5108449,1.836682774,0.201069391,1.874253376,0.97857667,1.598503493,0.642857143,0.071428571,0.714285714,0.648755044,0.02608011,0.674835154,0.645,0.379702537,0.114610674,0.494313211,0.587398374
Site45,Site30,732.016496,2.347583021,0.485700087,2.940107472,2.027111414,2.12956598,0.6,0.3,0.9,0.693735261,0.069004409,0.76273967,0.770454545,0.39408284,0.130769231,0.524852071,0.651569106
Site46,Site30,778.3828052,1.773849279,0.080950014,2.326601517,1.773841626,1.505510047,0.740740741,0.037037037,0.777777778,0.677655678,0.005012531,0.682668209,0.645545455,0.384592504,0.136823319,0.521415824,0.654674797
Site47,Site30,817.8589286,1.956441475,0.054837107,0.91772133,0.722554705,0.565797789,0.571428571,0.238095238,0.80952381,0.637023593,0.051220004,0.688243597,0.661727273,0.393466964,0.134966592,0.528433556,0.682365854
Site48,Site30,835.5664901,2.533803195,1.363093792,2.734502473,1.797996773,2.060269735,0.785714286,0.071428571,0.857142857,0.653549865,0.085363315,0.738913179,0.744272727,0.425326519,0.085178876,0.510505395,0.666560976
Site49,Site30,905.5008687,1.459142731,0,3.687736353,2.600870021,2.614359298,0.620689655,0.103448276,0.724137931,0.654751266,0.035249727,0.690000993,0.654363636,0.407104595,0.077530307,0.484634903,0.594536585
Site50,Site30,934.2860695,1.721154754,1.577219637,6.279124767,3.017162753,5.506735581,0.833333333,0.083333333,0.916666667,0.697454239,0.09678098,0.79423522,0.814636364,0.379769836,0.157480315,0.537250151,0.720138211
Site51,Site30,935.1843041,1.59265789,1.702561595,2.05131877,1.704913125,1.140692741,0.545454545,0.181818182,0.727272727,0.642944535,0.063009788,0.705954323,0.695363636,0.347547974,0.164179104,0.511727079,0.779113821
Site52,Site30,984.8061047,1.155246126,1.446655098,2.353033379,1.81461356,1.497979877,0.692307692,0,0.692307692,0.680834696,0.002596404,0.683431099,0.656545455,0.337606838,0.166666667,0.504273504,0.726552846
Site53,Site30,999.086326,1.020929597,0.101840341,2.905184026,1.87864519,2.216029439,0.666666667,0.037037037,0.703703704,0.61391763,0.057618178,0.671535808,0.625545455,0.428694901,0.101123596,0.529818496,0.582861789
Site54,Site30,851.8383096,1.852602786,1.42315348,3.326425525,2.601048259,2.073560882,0.592592593,0.037037037,0.62962963,0.643194416,0.070211456,0.713405871,0.685727273,0.401856956,0.10895111,0.510808066,0.698089431
Site55,Site30,987.4574047,1.14845589,1.945411638,1.463667688,0.745444666,1.259617145,0.538461538,0,0.538461538,0.704968944,0.011840062,0.716809006,0.691090909,0.404369993,0.113474144,0.517844137,0.633219512
Site56,Site30,1040.538849,0.537780034,3.561800637,3.917529879,3.375339598,1.988497662,0.785714286,0.071428571,0.857142857,0.699904732,0.103630782,0.803535514,0.827,0.447447447,0.043407043,0.490854491,0.657284553
Site57,Site30,1075.260367,1.002834988,0.906117904,4.454214083,3.569135068,2.664826065,0.782608696,0.130434783,0.913043478,0.650280293,0.123975852,0.774256145,0.792,0.449365379,0.032136106,0.481501485,0.645439024
Site58,Site30,1132.801888,0.384592169,0.673713024,4.850169915,3.707967713,3.126519414,0.88,0.04,0.92,0.676053422,0.079407806,0.755461228,0.769181818,0.434040209,0.052602589,0.486642798,0.649121951
Site59,Site30,51.92443282,0.454892732,0.224571008,1.991570541,1.388413132,1.427817283,0.421052632,0.368421053,0.789473684,0.605694388,0.067800082,0.673494469,0.665181818,0.386851717,0.116727538,0.503579255,0.696853659
Site60,Site30,55.48391576,0.96668023,1.710395467,5.009637781,3.156928418,3.889765245,0.6,0.133333333,0.733333333,0.658008658,0.074623789,0.732632447,0.730818182,0.423214778,0.053763441,0.476978219,0.621422764
Site32,Site31,45.85460624,0.804946597,0.1984581,2.776064605,2.577080323,1.032081247,0.615384615,0.230769231,0.846153846,0.690549845,0.023051592,0.713601437,0.722727273,0.314237096,0.089619966,0.403857062,0.660365854
Site33,Site31,62.87906045,0.36130558,0.127953249,1.567467723,1.347614381,0.800556395,0.352941176,0.058823529,0.411764706,0.61167898,0.037546807,0.649225787,0.605636364,0.380225906,0.127182045,0.507407951,0.579731707
Site34,Site31,169.1344653,0.558835523,0.300298441,2.25106638,2.19801469,0.485830497,0.5,0.333333333,0.833333333,0.567571076,0.330910035,0.898481111,0.928090909,0.347058824,0.189473684,0.536532508,0.765089431
Site35,Site31,274.2618939,0.763818001,0.023501617,2.12999,1.888235377,0.985608725,0.5,0.333333333,0.833333333,0.59332929,0.243420255,0.836749545,0.870818182,0.333281226,0.201188057,0.534469282,0.769934959
Site36,Site31,306.7605505,1.27866005,0.193235518,2.907694211,2.486197951,1.507814769,0.363636364,0.454545455,0.818181818,0.529947416,0.314864692,0.844812107,0.883,0.260037588,0.312831027,0.572868614,0.889731707
Site37,Site31,409.6271489,1.374798113,0.874782415,1.975939352,1.750579127,0.916410958,0.8,0.066666667,0.866666667,0.592833876,0.113137894,0.70597177,0.692363636,0.357293233,0.155488722,0.512781955,0.658154472
Site38,Site31,433.7339696,2.863586386,0.501367832,6.231074152,5.831483312,2.195469763,0.5,0.2,0.7,0.707668504,0.008606518,0.716275022,0.694363636,0.395917194,0.104657849,0.500575043,0.669837398
Site39,Site31,475.3660532,2.554282038,0.344690384,4.047205107,3.316297977,2.319921747,0.736842105,0.157894737,0.894736842,0.707659115,0.005393743,0.713052859,0.707454545,0.426640383,0.081948747,0.50858913,0.604943089
Site40,Site31,534.171195,2.477807376,0.271574242,3.545165849,3.121332949,1.680916868,0.666666667,0.111111111,0.777777778,0.656275304,0.037651822,0.693927126,0.677454545,0.364702345,0.155141311,0.519843656,0.742796748
Site41,Site31,567.769635,2.846019044,0.477866215,3.670111392,3.32928351,1.544535186,0.705882353,0.058823529,0.764705882,0.674334398,0.091799787,0.766134185,0.782545455,0.388799296,0.126521038,0.515320334,0.684813008
Site42,Site31,584.9371029,2.455578868,0.404750072,3.87528509,2.225451961,3.172569636,0.32,0.36,0.68,0.60778412,0.064037364,0.671821484,0.657636364,0.359029816,0.187084814,0.54611463,0.650707317
Site43,Site31,634.0381877,2.576664768,0.357746838,3.584674744,2.185074736,2.84171452,0.5,0.2,0.7,0.618624144,0.047940305,0.666564449,0.639545455,0.368649783,0.151506069,0.520155852,0.670902439
Site44,Site31,671.8491413,2.443885124,0.172345192,3.772565163,3.076111342,2.183984185,0.434782609,0.304347826,0.739130435,0.650982728,0.017669248,0.668651975,0.638909091,0.396917709,0.117185228,0.514102937,0.650780488
Site45,Site31,666.2564859,2.913519735,0.514424286,4.209965943,3.074993617,2.875452572,0.8,0.066666667,0.866666667,0.708669563,0.060624871,0.769294434,0.775818182,0.383185841,0.133333333,0.516519174,0.654097561
Site46,Site31,712.8851729,2.418693869,0.109674213,3.740964679,2.979142533,2.262637067,0.454545455,0.272727273,0.727272727,0.660639642,0.003402352,0.664041995,0.624727273,0.383748517,0.139383155,0.523131673,0.691162602
Site47,Site31,752.72382,2.621031649,0.083561305,2.999826989,2.907072542,0.740196732,0.75,0,0.75,0.641236904,0.042823721,0.684060625,0.650909091,0.387860844,0.137527757,0.525388601,0.714097561
Site48,Site31,771.1147732,3.187615785,1.391817991,4.286862903,3.346079238,2.679728956,0.52173913,0.304347826,0.826086957,0.651118815,0.077003887,0.728122702,0.737545455,0.426953567,0.087768969,0.514722537,0.680764228
Site49,Site31,841.9055494,2.299676364,0.028724199,5.164021962,4.003587542,3.261657496,0.333333333,0.333333333,0.666666667,0.642227564,0.026842949,0.669070513,0.616181818,0.41186393,0.0801237,0.49198763,0.631739837
Site50,Site31,871.4220282,2.509641039,1.605943836,7.140882463,4.259195113,5.73161926,0.736842105,0.157894737,0.894736842,0.720246311,0.088438263,0.808684574,0.834636364,0.373490338,0.160024155,0.533514493,0.712609756
Site51,Site31,873.0160185,2.446605197,1.731285794,4.195731076,3.732160335,1.917065074,0.588235294,0.058823529,0.647058824,0.660631622,0.05462401,0.715255632,0.717090909,0.3519587,0.166717279,0.518675979,0.786154472
Site52,Site31,921.9290023,2.000325986,1.475379296,4.291887554,3.599330008,2.337760097,0.476190476,0.238095238,0.714285714,0.667377812,0.005818464,0.673196276,0.643818182,0.358490566,0.169202678,0.527693244,0.765764228
Site53,Site31,935.9449919,1.873037022,0.130564539,4.556992985,3.459607669,2.966024249,0.363636364,0.272727273,0.636363636,0.621430765,0.049227305,0.67065807,0.633181818,0.427750646,0.103705832,0.531456478,0.631731707
Site54,Site31,791.1239521,2.748883979,1.451877679,4.702281534,3.754066527,2.83168433,0.454545455,0.272727273,0.727272727,0.678819265,0.061833247,0.740652512,0.743363636,0.418342254,0.111529003,0.529871257,0.740577236
Site55,Site31,925.9517872,2.003756335,1.974135837,3.892763279,3.26213255,2.124169761,0.380952381,0.238095238,0.619047619,0.725457571,0.003425663,0.728883234,0.717363636,0.40929557,0.116049383,0.525344953,0.675211382
Site56,Site31,979.6646527,1.434080091,3.590524836,5.175758871,4.664195334,2.243604638,0.52173913,0.304347826,0.826086957,0.70982906,0.095299145,0.805128205,0.823090909,0.45358018,0.046011435,0.499591614,0.702747967
Site57,Site31,1013.890492,1.508639081,0.934842103,5.621167851,4.759243365,2.991175455,0.777777778,0.111111111,0.888888889,0.686472957,0.115681793,0.80215475,0.835181818,0.453272287,0.034742796,0.488015082,0.667081301
Site58,Site31,1071.177481,1.024428818,0.702437222,3.76662596,2.261871782,3.01187768,0.7,0.2,0.9,0.673840368,0.071040535,0.744880903,0.745545455,0.440263664,0.055204614,0.495468278,0.652699187
Site59,Site31,42.03664981,0.445304064,0.195846809,3.447413696,3.259069938,1.123888044,0.571428571,0.142857143,0.714285714,0.596672522,0.059419242,0.656091764,0.628818182,0.389512017,0.119300801,0.508812819,0.714788618
Site60,Site31,120.1475137,1.861486923,1.739119666,4.260090616,1.785073339,3.868059621,0.4,0.36,0.76,0.677275091,0.06625065,0.743525741,0.762272727,0.440197965,0.056365136,0.496563101,0.651601626
Site33,Site32,33.39716147,1.161145699,0.326411349,2.08422052,1.760639389,1.115403118,0.571428571,0.285714286,0.857142857,0.692020725,0.014507772,0.706528497,0.720090909,0.47825384,0.03799515,0.516248989,0.730186992
Site34,Site32,123.5749407,0.277689446,0.498756541,1.385977803,1.191940508,0.70725688,0,0.111111111,0.111111111,0.446734475,0.310224839,0.756959315,0.733363636,0.399450927,0.101578586,0.501029513,0.678926829
Site35,Site32,228.4126307,1.054257585,0.174956483,1.694294375,1.665310154,0.312050507,0.666666667,0.111111111,0.777777778,0.483653606,0.221612179,0.705265785,0.706818182,0.395836947,0.113616652,0.509453599,0.708056911
Site36,Site32,260.9668118,1.845708172,0.005222582,1.635642503,0.44198916,1.574792679,0.5,0.25,0.75,0.4382765,0.293946603,0.732223103,0.766545455,0.294196514,0.229649492,0.523846007,0.855406504
Site37,Site32,370.0415887,2.036887595,1.073240515,0.990750419,0.875681633,0.463430761,0.5,0.166666667,0.666666667,0.608531017,0.090321862,0.698852879,0.711545455,0.433034231,0.066799601,0.499833832,0.736406504
Site38,Site32,395.0283736,3.643831594,0.302909732,6.670965165,5.959409432,2.997868486,0.470588235,0.411764706,0.882352941,0.744609298,0.03165183,0.776261128,0.794545455,0.48513599,0.015180266,0.500316256,0.724406504
Site39,Site32,437.0835613,3.340875676,0.543148484,3.289734977,2.108165621,2.525469052,0.5,0.375,0.875,0.731286374,0.017660044,0.748946418,0.764363636,0.517465224,0.007727975,0.525193199,0.714406504
Site40,Site32,495.8827521,3.276728113,0.470032342,2.214497179,0.834957796,2.051059052,0.533333333,0.333333333,0.866666667,0.72318375,0.014612913,0.737796663,0.757272727,0.465780731,0.066445183,0.532225914,0.77199187
Site41,Site32,529.9512894,3.648919165,0.676324315,3.098747954,2.285282923,2.09277826,0.571428571,0.285714286,0.857142857,0.709902828,0.068893984,0.778796812,0.810636364,0.512199063,0.037324285,0.549523348,0.759292683
Site42,Site32,547.9013326,3.259735647,0.603208172,4.980171776,3.494245082,3.548571857,0.363636364,0.545454545,0.909090909,0.690982561,0.041046363,0.732028924,0.767363636,0.4759459,0.099126862,0.575072762,0.76595935
Site43,Site32,598.7603334,3.381591962,0.556204938,3.309591174,1.06549515,3.133386957,0.470588235,0.411764706,0.882352941,0.704773869,0.024916248,0.729690117,0.753,0.462175137,0.062737957,0.524913094,0.747512195
Site44,Site32,637.9459524,3.247307477,0.370803292,2.824330967,0.833764091,2.698459348,0.4,0.5,0.9,0.712790816,0.005384537,0.718175353,0.734545455,0.495677233,0.027857829,0.523535062,0.715154472
Site45,Site32,631.9065246,3.718441054,0.315966186,4.291024114,2.434376032,3.533652683,0.666666667,0.166666667,0.833333333,0.765235824,0.037625861,0.802861685,0.831454545,0.50683149,0.04424203,0.55107352,0.750520325
Site46,Site32,679.5939327,3.219017805,0.088783887,3.698862283,2.416872135,2.800055584,0.421052632,0.473684211,0.894736842,0.703858393,0.02645187,0.730310263,0.741909091,0.494764398,0.05039267,0.545157068,0.737406504
Site47,Site32,720.6160622,3.419920037,0.114896795,1.418902717,1.036803724,0.968670718,0.615384615,0.230769231,0.846153846,0.715625,0.019791667,0.735416667,0.746454545,0.514780336,0.048505634,0.563285971,0.768902439
Site48,Site32,740.8667803,3.989285998,1.193359891,4.05501328,2.363063598,3.295309261,0.4,0.5,0.9,0.717700258,0.054048234,0.771748493,0.808,0.550062189,0.001865672,0.551927861,0.753796748
Site49,Site32,813.5100511,3.038398924,0.169733901,4.796720328,3.205044572,3.568783433,0.380952381,0.523809524,0.904761905,0.736593869,0.003793705,0.740387573,0.749727273,0.522678186,0.009564949,0.532243135,0.743219512
Site50,Site32,844.4488045,3.277449354,1.407485736,7.482474171,3.63678319,6.539206967,0.5,0.375,0.875,0.767087505,0.065520244,0.832607749,0.869181818,0.485981308,0.071428571,0.55740988,0.784065041
Site51,Site32,847.3203846,3.174931246,1.532827694,3.410239485,2.277606678,2.538157041,0.571428571,0.285714286,0.857142857,0.707692308,0.031612223,0.739304531,0.767181818,0.445750756,0.078266711,0.524017467,0.790105691
Site52,Site32,894.8626298,2.734767072,1.276921196,3.639954692,2.280457127,2.837038148,0.444444444,0.444444444,0.888888889,0.690010912,0.028866184,0.718877096,0.723090909,0.456565657,0.080808081,0.537373737,0.770178862
Site53,Site32,908.3503926,2.601760549,0.067893561,4.182648182,2.51476192,3.342232532,0.421052632,0.473684211,0.894736842,0.708805031,0.026205451,0.735010482,0.75,0.511848341,0.014218009,0.526066351,0.739910569
Site54,Site32,768.0175993,3.383955647,1.253419579,4.635989655,3.120439839,3.428593777,0.421052632,0.473684211,0.894736842,0.723684211,0.038837012,0.762521222,0.785363636,0.52762299,0.022130234,0.549753224,0.766666667
Site55,Site32,901.3185606,2.730278253,1.775677737,2.876363049,1.200687079,2.613774078,0.444444444,0.444444444,0.888888889,0.74484278,0.019627478,0.764470258,0.771909091,0.526467296,0.026707181,0.553174476,0.744203252
Site56,Site32,955.9853638,2.095235964,3.392066736,4.992956165,3.89665047,3.121814598,0.4,0.5,0.9,0.744440793,0.072406616,0.816847409,0.843363636,0.493297587,0.043789097,0.537086685,0.762926829
Site57,Site32,989.3660245,1.793904114,0.736384003,5.770517427,4.256011347,3.896824193,0.533333333,0.333333333,0.866666667,0.70640768,0.092877875,0.799285555,0.838545455,0.468943185,0.055048572,0.523991757,0.740056911
